timestamp_us;ecg_value
632541489555;-0.47000
632544267332;-0.45500
632547045109;-0.45500
632549822886;-0.47000
632552600663;-0.48500
632555378440;-0.49000
632558156217;-0.48000
632560933994;-0.47500
632563711771;-0.48000
632566489548;-0.48500
632569267325;-0.49500
632572045102;-0.50000
632574822879;-0.48500
632577600656;-0.46500
632580378433;-0.48000
632583156210;-0.48000
632585933987;-0.49500
632588711764;-0.48000
632591489541;-0.48500
632594267318;-0.47500
632597045095;-0.47500
632599822872;-0.48500
632602600649;-0.48500
632605378426;-0.48500
632608156203;-0.46500
632610933980;-0.46000
632613711757;-0.47000
632616489534;-0.48000
632619267311;-0.48000
632622045088;-0.48500
632624822865;-0.48000
632627600642;-0.48500
632630378419;-0.48000
632633156196;-0.48500
632635933973;-0.51000
632638711750;-0.49500
632641489527;-0.48500
632644267304;-0.49000
632647045081;-0.48000
632649822858;-0.48500
632652600635;-0.47000
632655378412;-0.49000
632658156189;-0.48500
632660933966;-0.48000
632663711743;-0.48500
632666489520;-0.49500
632669267297;-0.49500
632672045074;-0.50000
632674822851;-0.47500
632677600628;-0.46500
632680378405;-0.47500
632683156182;-0.49000
632685933959;-0.49500
632688711736;-0.49000
632691489513;-0.48500
632694267290;-0.46500
632697045067;-0.49000
632699822844;-0.50000
632702600621;-0.50000
632705378398;-0.50000
632708156175;-0.50000
632710933952;-0.49000
632713711729;-0.49500
632716489506;-0.50000
632719267283;-0.52000
632722045060;-0.51000
632724822837;-0.50500
632727600614;-0.48500
632730378391;-0.49500
632733156168;-0.50000
632735933945;-0.51500
632738711722;-0.52000
632741489499;-0.51500
632744267276;-0.50500
632747045053;-0.50000
632749822830;-0.52000
632752600607;-0.52000
632755378384;-0.51500
632758156161;-0.52000
632760933938;-0.50500
632763711715;-0.52500
632766489492;-0.53000
632769267269;-0.53000
632772045046;-0.53500
632774822823;-0.52000
632777600600;-0.50500
632780378377;-0.50000
632783156154;-0.50500
632785933931;-0.50000
632788711708;-0.48500
632791489485;-0.46500
632794267262;-0.44500
632797045039;-0.44500
632799822816;-0.44000
632802600593;-0.42500
632805378370;-0.43000
632808156147;-0.41500
632810933924;-0.37500
632813711701;-0.38000
632816489478;-0.40000
632819267255;-0.39500
632822045032;-0.39500
632824822809;-0.37500
632827600586;-0.36500
632830378363;-0.37000
632833156140;-0.38000
632835933917;-0.38000
632838711694;-0.39500
632841489471;-0.38000
632844267248;-0.37000
632847045025;-0.36500
632849822802;-0.37500
632852600579;-0.38500
632855378356;-0.39000
632858156133;-0.38000
632860933910;-0.37500
632863711687;-0.37000
632866489464;-0.38500
632869267241;-0.39000
632872045018;-0.38000
632874822795;-0.37000
632877600572;-0.36000
632880378349;-0.36500
632883156126;-0.37500
632885933903;-0.39000
632888711680;-0.39000
632891489457;-0.38000
632894267234;-0.36500
632897045011;-0.38000
632899822788;-0.39000
632902600565;-0.40000
632905378342;-0.40500
632908156119;-0.39500
632910933896;-0.39500
632913711673;-0.41000
632916489450;-0.41000
632919267227;-0.42000
632922045004;-0.40500
632924822781;-0.38500
632927600558;-0.39000
632930378335;-0.38500
632933156112;-0.39000
632935933889;-0.40500
632938711666;-0.41500
632941489443;-0.40500
632944267220;-0.40000
632947044997;-0.40000
632949822774;-0.39500
632952600551;-0.41500
632955378328;-0.41500
632958156105;-0.41500
632960933882;-0.40000
632963711659;-0.40500
632966489436;-0.42000
632969267213;-0.43500
632972044990;-0.44000
632974822767;-0.43000
632977600544;-0.41000
632980378321;-0.41000
632983156098;-0.41500
632985933875;-0.42000
632988711652;-0.42500
632991489429;-0.40500
632994267206;-0.41000
632997044983;-0.41000
632999822760;-0.42500
633002600537;-0.43500
633005378314;-0.43000
633008156091;-0.41000
633010933868;-0.40500
633013711645;-0.42000
633016489422;-0.42000
633019267199;-0.43000
633022044976;-0.42500
633024822753;-0.42000
633027600530;-0.40500
633030378307;-0.41500
633033156084;-0.41500
633035933861;-0.42000
633038711638;-0.42000
633041489415;-0.41000
633044267192;-0.38500
633047044969;-0.38000
633049822746;-0.38500
633052600523;-0.38500
633055378300;-0.38500
633058156077;-0.37000
633060933854;-0.36000
633063711631;-0.35000
633066489408;-0.35000
633069267185;-0.35500
633072044962;-0.35000
633074822739;-0.34000
633077600516;-0.32500
633080378293;-0.31500
633083156070;-0.31500
633085933847;-0.32000
633088711624;-0.31000
633091489401;-0.29000
633094267178;-0.28500
633097044955;-0.29500
633099822732;-0.31000
633102600509;-0.33000
633105378286;-0.33500
633108156063;-0.31500
633110933840;-0.30000
633113711617;-0.29500
633116489394;-0.31000
633119267171;-0.32000
633122044948;-0.33500
633124822725;-0.31000
633127600502;-0.29500
633130378279;-0.29500
633133156056;-0.28000
633135933833;-0.28500
633138711610;-0.29500
633141489387;-0.32500
633144267164;-0.33500
633147044941;-0.36000
633149822718;-0.37000
633152600495;-0.39000
633155378272;-0.41000
633158156049;-0.41500
633160933826;-0.42000
633163711603;-0.42000
633166489380;-0.42000
633169267157;-0.42500
633172044934;-0.43500
633174822711;-0.42500
633177600488;-0.43000
633180378265;-0.43500
633183156042;-0.44000
633185933819;-0.46500
633188711596;-0.46000
633191489373;-0.47000
633194267150;-0.46000
633197044927;-0.46500
633199822704;-0.47000
633202600481;-0.47000
633205378258;-0.48000
633208156035;-0.45000
633210933812;-0.44500
633213711589;-0.45000
633216489366;-0.45500
633219267143;-0.47500
633222044920;-0.47500
633224822697;-0.48500
633227600474;-0.52500
633230378251;-0.55500
633233156028;-0.58000
633235933805;-0.61500
633238711582;-0.67000
633241489359;-0.65500
633244267136;-0.59000
633247044913;-0.46500
633249822690;-0.32500
633252600467;-0.17500
633255378244;0.07500
633258156021;0.36000
633260933798;0.63000
633263711575;0.79000
633266489352;0.80000
633269267129;0.59500
633272044906;0.18000
633274822683;-0.23500
633277600460;-0.49000
633280378237;-0.62500
633283156014;-0.63500
633285933791;-0.60000
633288711568;-0.56500
633291489345;-0.50500
633294267122;-0.49500
633297044899;-0.50500
633299822676;-0.51000
633302600453;-0.51500
633305378230;-0.51000
633308156007;-0.50500
633310933784;-0.49000
633313711561;-0.51000
633316489338;-0.50500
633319267115;-0.51500
633322044892;-0.50500
633324822669;-0.50500
633327600446;-0.50500
633330378223;-0.51000
633333156000;-0.51500
633335933777;-0.52000
633338711554;-0.52500
633341489331;-0.52000
633344267108;-0.50000
633347044885;-0.51000
633349822662;-0.50500
633352600439;-0.52000
633355378216;-0.52500
633358155993;-0.51000
633360933770;-0.50500
633363711547;-0.49500
633366489324;-0.51000
633369267101;-0.53000
633372044878;-0.52500
633374822655;-0.52000
633377600432;-0.49000
633380378209;-0.49000
633383155986;-0.51000
633385933763;-0.51000
633388711540;-0.51000
633391489317;-0.51000
633394267094;-0.49500
633397044871;-0.50000
633399822648;-0.50500
633402600425;-0.52500
633405378202;-0.52500
633408155979;-0.51500
633410933756;-0.50000
633413711533;-0.50000
633416489310;-0.50000
633419267087;-0.50500
633422044864;-0.51500
633424822641;-0.50000
633427600418;-0.48500
633430378195;-0.48500
633433155972;-0.49000
633435933749;-0.50000
633438711526;-0.51000
633441489303;-0.49500
633444267080;-0.48500
633447044857;-0.48500
633449822634;-0.49000
633452600411;-0.50500
633455378188;-0.50000
633458155965;-0.49000
633460933742;-0.48000
633463711519;-0.48500
633466489296;-0.49000
633469267073;-0.51000
633472044850;-0.51500
633474822627;-0.50000
633477600404;-0.48500
633480378181;-0.49500
633483155958;-0.51000
633485933735;-0.52500
633488711512;-0.52000
633491489289;-0.51500
633494267066;-0.51000
633497044843;-0.51500
633499822620;-0.53000
633502600397;-0.53500
633505378174;-0.53000
633508155951;-0.51000
633510933728;-0.50000
633513711505;-0.51000
633516489282;-0.52500
633519267059;-0.51500
633522044836;-0.51500
633524822613;-0.52500
633527600390;-0.50000
633530378167;-0.49000
633533155944;-0.49500
633535933721;-0.49500
633538711498;-0.46500
633541489275;-0.45500
633544267052;-0.42500
633547044829;-0.43500
633549822606;-0.41000
633552600383;-0.41500
633555378160;-0.41500
633558155937;-0.40000
633560933714;-0.37500
633563711491;-0.37500
633566489268;-0.38500
633569267045;-0.37500
633572044822;-0.38000
633574822599;-0.36500
633577600376;-0.35000
633580378153;-0.34500
633583155930;-0.35000
633585933707;-0.37000
633588711484;-0.35500
633591489261;-0.34500
633594267038;-0.33000
633597044815;-0.34000
633599822592;-0.34000
633602600369;-0.35500
633605378146;-0.36000
633608155923;-0.35500
633610933700;-0.33500
633613711477;-0.34500
633616489254;-0.35500
633619267031;-0.35500
633622044808;-0.35500
633624822585;-0.34000
633627600362;-0.34000
633630378139;-0.34500
633633155916;-0.35000
633635933693;-0.36500
633638711470;-0.36500
633641489247;-0.35000
633644267024;-0.34500
633647044801;-0.34500
633649822578;-0.35500
633652600355;-0.36500
633655378132;-0.37000
633658155909;-0.35500
633660933686;-0.34000
633663711463;-0.34500
633666489240;-0.34000
633669267017;-0.35500
633672044794;-0.35500
633674822571;-0.35000
633677600348;-0.34000
633680378125;-0.36000
633683155902;-0.37000
633685933679;-0.36000
633688711456;-0.37000
633691489233;-0.36000
633694267010;-0.34500
633697044787;-0.35000
633699822564;-0.36500
633702600341;-0.38000
633705378118;-0.36500
633708155895;-0.37500
633710933672;-0.35500
633713711449;-0.37000
633716489226;-0.37000
633719267003;-0.38500
633722044780;-0.37500
633724822557;-0.36000
633727600334;-0.35500
633730378111;-0.36500
633733155888;-0.36500
633735933665;-0.38500
633738711442;-0.37500
633741489219;-0.36500
633744266996;-0.35500
633747044773;-0.36000
633749822550;-0.36500
633752600327;-0.37500
633755378104;-0.37500
633758155881;-0.37000
633760933658;-0.36000
633763711435;-0.36000
633766489212;-0.36500
633769266989;-0.38000
633772044766;-0.39000
633774822543;-0.35500
633777600320;-0.34500
633780378097;-0.33500
633783155874;-0.33500
633785933651;-0.34500
633788711428;-0.32500
633791489205;-0.31000
633794266982;-0.29000
633797044759;-0.28000
633799822536;-0.29000
633802600313;-0.28500
633805378090;-0.27500
633808155867;-0.26000
633810933644;-0.24500
633813711421;-0.25000
633816489198;-0.24500
633819266975;-0.24500
633822044752;-0.24500
633824822529;-0.24000
633827600306;-0.22000
633830378083;-0.23500
633833155860;-0.26000
633835933637;-0.27500
633838711414;-0.26000
633841489191;-0.24500
633844266968;-0.23500
633847044745;-0.24000
633849822522;-0.23000
633852600299;-0.22000
633855378076;-0.21000
633858155853;-0.23000
633860933630;-0.25000
633863711407;-0.27500
633866489184;-0.30000
633869266961;-0.31000
633872044738;-0.33000
633874822515;-0.33500
633877600292;-0.33500
633880378069;-0.35500
633883155846;-0.36500
633885933623;-0.36500
633888711400;-0.36000
633891489177;-0.35500
633894266954;-0.34000
633897044731;-0.35500
633899822508;-0.36500
633902600285;-0.39500
633905378062;-0.39000
633908155839;-0.37500
633910933616;-0.37000
633913711393;-0.38000
633916489170;-0.38500
633919266947;-0.39000
633922044724;-0.39000
633924822501;-0.38000
633927600278;-0.36500
633930378055;-0.37000
633933155832;-0.38000
633935933609;-0.39500
633938711386;-0.39500
633941489163;-0.37500
633944266940;-0.36500
633947044717;-0.38500
633949822494;-0.38500
633952600271;-0.39500
633955378048;-0.42000
633958155825;-0.44500
633960933602;-0.47500
633963711379;-0.49500
633966489156;-0.53000
633969266933;-0.58000
633972044710;-0.59500
633974822487;-0.53000
633977600264;-0.39500
633980378041;-0.25500
633983155818;-0.09500
633985933595;0.12000
633988711372;0.42000
633991489149;0.68000
633994266926;0.84000
633997044703;0.85500
633999822480;0.68000
634002600257;0.32000
634005378034;-0.12000
634008155811;-0.44500
634010933588;-0.54500
634013711365;-0.52500
634016489142;-0.47000
634019266919;-0.43500
634022044696;-0.43000
634024822473;-0.41500
634027600250;-0.40500
634030378027;-0.42500
634033155804;-0.42000
634035933581;-0.43000
634038711358;-0.42500
634041489135;-0.43500
634044266912;-0.41500
634047044689;-0.42500
634049822466;-0.43000
634052600243;-0.43500
634055378020;-0.43000
634058155797;-0.42000
634060933574;-0.40500
634063711351;-0.42000
634066489128;-0.41000
634069266905;-0.43000
634072044682;-0.43000
634074822459;-0.42500
634077600236;-0.40500
634080378013;-0.42500
634083155790;-0.41500
634085933567;-0.43000
634088711344;-0.41500
634091489121;-0.41000
634094266898;-0.39500
634097044675;-0.41000
634099822452;-0.41500
634102600229;-0.42500
634105378006;-0.43000
634108155783;-0.41500
634110933560;-0.41500
634113711337;-0.42500
634116489114;-0.41500
634119266891;-0.43000
634122044668;-0.42000
634124822445;-0.42500
634127600222;-0.42000
634130377999;-0.41500
634133155776;-0.41500
634135933553;-0.42000
634138711330;-0.41500
634141489107;-0.40500
634144266884;-0.39500
634147044661;-0.40000
634149822438;-0.40000
634152600215;-0.42000
634155377992;-0.42500
634158155769;-0.40500
634160933546;-0.40000
634163711323;-0.40500
634166489100;-0.40500
634169266877;-0.41000
634172044654;-0.40500
634174822431;-0.39500
634177600208;-0.39000
634180377985;-0.39500
634183155762;-0.40000
634185933539;-0.40000
634188711316;-0.40500
634191489093;-0.39500
634194266870;-0.38500
634197044647;-0.39500
634199822424;-0.39500
634202600201;-0.41000
634205377978;-0.41000
634208155755;-0.39500
634210933532;-0.38500
634213711309;-0.38500
634216489086;-0.39500
634219266863;-0.39500
634222044640;-0.39000
634224822417;-0.38500
634227600194;-0.37000
634230377971;-0.38000
634233155748;-0.39500
634235933525;-0.40500
634238711302;-0.39000
634241489079;-0.39500
634244266856;-0.38500
634247044633;-0.38500
634249822410;-0.39500
634252600187;-0.40000
634255377964;-0.41500
634258155741;-0.39500
634260933518;-0.38000
634263711295;-0.38500
634266489072;-0.39500
634269266849;-0.40500
634272044626;-0.40000
634274822403;-0.39500
634277600180;-0.37000
634280377957;-0.36500
634283155734;-0.35000
634285933511;-0.36000
634288711288;-0.35500
634291489065;-0.34000
634294266842;-0.33000
634297044619;-0.31000
634299822396;-0.31500
634302600173;-0.32500
634305377950;-0.32000
634308155727;-0.30000
634310933504;-0.29500
634313711281;-0.30000
634316489058;-0.30000
634319266835;-0.31000
634322044612;-0.30500
634324822389;-0.28000
634327600166;-0.27000
634330377943;-0.27500
634333155720;-0.28000
634335933497;-0.29000
634338711274;-0.29500
634341489051;-0.27500
634344266828;-0.27500
634347044605;-0.28000
634349822382;-0.29000
634352600159;-0.30000
634355377936;-0.29500
634358155713;-0.29000
634360933490;-0.28000
634363711267;-0.28000
634366489044;-0.29000
634369266821;-0.29500
634372044598;-0.30000
634374822375;-0.29500
634377600152;-0.28000
634380377929;-0.29500
634383155706;-0.30000
634385933483;-0.31000
634388711260;-0.32000
634391489037;-0.30000
634394266814;-0.30500
634397044591;-0.30000
634399822368;-0.31000
634402600145;-0.32000
634405377922;-0.31000
634408155699;-0.31000
634410933476;-0.30500
634413711253;-0.30500
634416489030;-0.31500
634419266807;-0.31500
634422044584;-0.32500
634424822361;-0.30000
634427600138;-0.29500
634430377915;-0.30500
634433155692;-0.32000
634435933469;-0.31500
634438711246;-0.32500
634441489023;-0.30500
634444266800;-0.30500
634447044577;-0.30500
634449822354;-0.33500
634452600131;-0.32500
634455377908;-0.33000
634458155685;-0.32000
634460933462;-0.32000
634463711239;-0.32500
634466489016;-0.32500
634469266793;-0.33000
634472044570;-0.34000
634474822347;-0.32500
634477600124;-0.32000
634480377901;-0.33000
634483155678;-0.33000
634485933455;-0.33000
634488711232;-0.32000
634491489009;-0.32500
634494266786;-0.31000
634497044563;-0.31000
634499822340;-0.33000
634502600117;-0.33000
634505377894;-0.31500
634508155671;-0.30500
634510933448;-0.31000
634513711225;-0.32500
634516489002;-0.32500
634519266779;-0.33000
634522044556;-0.33000
634524822333;-0.32000
634527600110;-0.32000
634530377887;-0.32500
634533155664;-0.32500
634535933441;-0.33000
634538711218;-0.32000
634541488995;-0.30000
634544266772;-0.29500
634547044549;-0.28500
634549822326;-0.28000
634552600103;-0.29000
634555377880;-0.28000
634558155657;-0.26000
634560933434;-0.25000
634563711211;-0.24500
634566488988;-0.25000
634569266765;-0.25000
634572044542;-0.24500
634574822319;-0.22500
634577600096;-0.21000
634580377873;-0.20500
634583155650;-0.19500
634585933427;-0.19000
634588711204;-0.19500
634591488981;-0.19000
634594266758;-0.19000
634597044535;-0.20000
634599822312;-0.21500
634602600089;-0.22500
634605377866;-0.22000
634608155643;-0.20000
634610933420;-0.19000
634613711197;-0.20000
634616488974;-0.20500
634619266751;-0.20000
634622044528;-0.18500
634624822305;-0.17500
634627600082;-0.18500
634630377859;-0.22500
634633155636;-0.26500
634635933413;-0.28000
634638711190;-0.29500
634641488967;-0.30500
634644266744;-0.28500
634647044521;-0.31000
634649822298;-0.32000
634652600075;-0.34500
634655377852;-0.36000
634658155629;-0.35000
634660933406;-0.33500
634663711183;-0.32500
634666488960;-0.34000
634669266737;-0.34500
634672044514;-0.35500
634674822291;-0.35000
634677600068;-0.33500
634680377845;-0.35000
634683155622;-0.35500
634685933399;-0.35000
634688711176;-0.36500
634691488953;-0.35000
634694266730;-0.34500
634697044507;-0.35000
634699822284;-0.36000
634702600061;-0.37500
634705377838;-0.36000
634708155615;-0.37000
634710933392;-0.35500
634713711169;-0.36500
634716488946;-0.39000
634719266723;-0.38500
634722044500;-0.42000
634724822277;-0.42000
634727600054;-0.44500
634730377831;-0.47000
634733155608;-0.50500
634735933385;-0.54000
634738711162;-0.58000
634741488939;-0.56500
634744266716;-0.49000
634747044493;-0.39000
634749822270;-0.28500
634752600047;-0.14000
634755377824;0.05000
634758155601;0.32000
634760933378;0.57500
634763711155;0.75000
634766488932;0.85000
634769266709;0.85500
634772044486;0.73000
634774822263;0.51000
634777600040;0.25500
634780377817;-0.01500
634783155594;-0.23500
634785933371;-0.38500
634788711148;-0.50500
634791488925;-0.56500
634794266702;-0.59500
634797044479;-0.60000
634799822256;-0.56500
634802600033;-0.53000
634805377810;-0.47000
634808155587;-0.42000
634810933364;-0.42000
634813711141;-0.42500
634816488918;-0.42000
634819266695;-0.42500
634822044472;-0.42000
634824822249;-0.40000
634827600026;-0.40000
634830377803;-0.41000
634833155580;-0.41500
634835933357;-0.41000
634838711134;-0.41000
634841488911;-0.40500
634844266688;-0.39500
634847044465;-0.40500
634849822242;-0.41000
634852600019;-0.41500
634855377796;-0.42500
634858155573;-0.41500
634860933350;-0.40000
634863711127;-0.41000
634866488904;-0.41500
634869266681;-0.42500
634872044458;-0.42500
634874822235;-0.41500
634877600012;-0.39500
634880377789;-0.40000
634883155566;-0.41500
634885933343;-0.41500
634888711120;-0.41500
634891488897;-0.40500
634894266674;-0.39000
634897044451;-0.39500
634899822228;-0.40500
634902600005;-0.41000
634905377782;-0.41500
634908155559;-0.40500
634910933336;-0.39500
634913711113;-0.39500
634916488890;-0.39000
634919266667;-0.40500
634922044444;-0.40500
634924822221;-0.41500
634927599998;-0.38500
634930377775;-0.39000
634933155552;-0.38500
634935933329;-0.40000
634938711106;-0.40000
634941488883;-0.40000
634944266660;-0.39500
634947044437;-0.40500
634949822214;-0.39000
634952599991;-0.40500
634955377768;-0.41000
634958155545;-0.40500
634960933322;-0.39000
634963711099;-0.39000
634966488876;-0.39000
634969266653;-0.39000
634972044430;-0.38500
634974822207;-0.37500
634977599984;-0.37000
634980377761;-0.38000
634983155538;-0.39000
634985933315;-0.40000
634988711092;-0.39500
634991488869;-0.38500
634994266646;-0.37500
634997044423;-0.37500
634999822200;-0.38000
635002599977;-0.38500
635005377754;-0.40500
635008155531;-0.39000
635010933308;-0.37000
635013711085;-0.39000
635016488862;-0.38000
635019266639;-0.38500
635022044416;-0.38500
635024822193;-0.38500
635027599970;-0.37500
635030377747;-0.37500
635033155524;-0.38500
635035933301;-0.40000
635038711078;-0.39000
635041488855;-0.38500
635044266632;-0.37500
635047044409;-0.36500
635049822186;-0.38500
635052599963;-0.40000
635055377740;-0.39500
635058155517;-0.38000
635060933294;-0.37500
635063711071;-0.36500
635066488848;-0.37500
635069266625;-0.37000
635072044402;-0.36500
635074822179;-0.34000
635077599956;-0.33000
635080377733;-0.32500
635083155510;-0.33000
635085933287;-0.33000
635088711064;-0.33000
635091488841;-0.31500
635094266618;-0.29000
635097044395;-0.29500
635099822172;-0.29000
635102599949;-0.28500
635105377726;-0.28500
635108155503;-0.28000
635110933280;-0.27000
635113711057;-0.27000
635116488834;-0.28000
635119266611;-0.29500
635122044388;-0.29000
635124822165;-0.28000
635127599942;-0.27000
635130377719;-0.28000
635133155496;-0.29000
635135933273;-0.29000
635138711050;-0.29500
635141488827;-0.27500
635144266604;-0.28500
635147044381;-0.28000
635149822158;-0.28000
635152599935;-0.29000
635155377712;-0.30000
635158155489;-0.29000
635160933266;-0.28000
635163711043;-0.28000
635166488820;-0.29500
635169266597;-0.30000
635172044374;-0.30000
635174822151;-0.29000
635177599928;-0.28000
635180377705;-0.28500
635183155482;-0.31000
635185933259;-0.31500
635188711036;-0.30000
635191488813;-0.30000
635194266590;-0.28500
635197044367;-0.29500
635199822144;-0.31000
635202599921;-0.33000
635205377698;-0.33000
635208155475;-0.31000
635210933252;-0.31000
635213711029;-0.31500
635216488806;-0.32000
635219266583;-0.33500
635222044360;-0.34000
635224822137;-0.32500
635227599914;-0.31000
635230377691;-0.32000
635233155468;-0.33000
635235933245;-0.33500
635238711022;-0.33500
635241488799;-0.34000
635244266576;-0.33500
635247044353;-0.32500
635249822130;-0.33000
635252599907;-0.34000
635255377684;-0.34500
635258155461;-0.33500
635260933238;-0.33000
635263711015;-0.33500
635266488792;-0.34000
635269266569;-0.35000
635272044346;-0.35500
635274822123;-0.35000
635277599900;-0.34000
635280377677;-0.35000
635283155454;-0.35500
635285933231;-0.35500
635288711008;-0.36000
635291488785;-0.34500
635294266562;-0.32500
635297044339;-0.34000
635299822116;-0.34500
635302599893;-0.35000
635305377670;-0.35500
635308155447;-0.34500
635310933224;-0.34000
635313711001;-0.33500
635316488778;-0.34000
635319266555;-0.36000
635322044332;-0.34000
635324822109;-0.32500
635327599886;-0.32000
635330377663;-0.33000
635333155440;-0.33500
635335933217;-0.33000
635338710994;-0.32000
635341488771;-0.32000
635344266548;-0.29000
635347044325;-0.29000
635349822102;-0.29000
635352599879;-0.31000
635355377656;-0.30500
635358155433;-0.28500
635360933210;-0.26500
635363710987;-0.27000
635366488764;-0.27500
635369266541;-0.28000
635372044318;-0.28000
635374822095;-0.26000
635377599872;-0.23500
635380377649;-0.23500
635383155426;-0.23500
635385933203;-0.23000
635388710980;-0.22000
635391488757;-0.21500
635394266534;-0.21500
635397044311;-0.22000
635399822088;-0.21500
635402599865;-0.23500
635405377642;-0.24000
635408155419;-0.23000
635410933196;-0.22000
635413710973;-0.22500
635416488750;-0.22500
635419266527;-0.22500
635422044304;-0.23000
635424822081;-0.19000
635427599858;-0.20000
635430377635;-0.24500
635433155412;-0.27000
635435933189;-0.28500
635438710966;-0.30000
635441488743;-0.30500
635444266520;-0.31000
635447044297;-0.34500
635449822074;-0.35500
635452599851;-0.36500
635455377628;-0.38000
635458155405;-0.36500
635460933182;-0.35000
635463710959;-0.36000
635466488736;-0.35500
635469266513;-0.36500
635472044290;-0.37000
635474822067;-0.36500
635477599844;-0.35500
635480377621;-0.36500
635483155398;-0.37000
635485933175;-0.37500
635488710952;-0.37000
635491488729;-0.36500
635494266506;-0.36000
635497044283;-0.36500
635499822060;-0.37000
635502599837;-0.38000
635505377614;-0.38500
635508155391;-0.37500
635510933168;-0.36000
635513710945;-0.37000
635516488722;-0.38500
635519266499;-0.40500
635522044276;-0.40000
635524822053;-0.43000
635527599830;-0.45000
635530377607;-0.48500
635533155384;-0.50500
635535933161;-0.49500
635538710938;-0.48000
635541488715;-0.48500
635544266492;-0.51000
635547044269;-0.55500
635549822046;-0.59000
635552599823;-0.57500
635555377600;-0.51000
635558155377;-0.36500
635560933154;-0.24000
635563710931;-0.10000
635566488708;0.10000
635569266485;0.34500
635572044262;0.59000
635574822039;0.74500
635577599816;0.83000
635580377593;0.76500
635583155370;0.53500
635585933147;0.19500
635588710924;-0.16500
635591488701;-0.40000
635594266478;-0.51000
635597044255;-0.53000
635599822032;-0.51500
635602599809;-0.46500
635605377586;-0.45000
635608155363;-0.44500
635610933140;-0.43000
635613710917;-0.43000
635616488694;-0.44500
635619266471;-0.45000
635622044248;-0.44500
635624822025;-0.42500
635627599802;-0.40500
635630377579;-0.42500
635633155356;-0.42000
635635933133;-0.43000
635638710910;-0.44000
635641488687;-0.42500
635644266464;-0.43000
635647044241;-0.42000
635649822018;-0.44000
635652599795;-0.43000
635655377572;-0.45000
635658155349;-0.43500
635660933126;-0.43000
635663710903;-0.42500
635666488680;-0.43500
635669266457;-0.43500
635672044234;-0.46000
635674822011;-0.43500
635677599788;-0.42500
635680377565;-0.44000
635683155342;-0.44500
635685933119;-0.44500
635688710896;-0.42500
635691488673;-0.43500
635694266450;-0.43500
635697044227;-0.44000
635699822004;-0.44500
635702599781;-0.43500
635705377558;-0.44000
635708155335;-0.43000
635710933112;-0.42000
635713710889;-0.41000
635716488666;-0.41500
635719266443;-0.42000
635722044220;-0.43000
635724821997;-0.42500
635727599774;-0.42000
635730377551;-0.42500
635733155328;-0.43000
635735933105;-0.43000
635738710882;-0.44500
635741488659;-0.43500
635744266436;-0.42000
635747044213;-0.42000
635749821990;-0.43500
635752599767;-0.43500
635755377544;-0.45000
635758155321;-0.43000
635760933098;-0.42000
635763710875;-0.43500
635766488652;-0.44500
635769266429;-0.44500
635772044206;-0.44500
635774821983;-0.44000
635777599760;-0.43500
635780377537;-0.42500
635783155314;-0.43500
635785933091;-0.44000
635788710868;-0.43500
635791488645;-0.42500
635794266422;-0.42000
635797044199;-0.42000
635799821976;-0.43000
635802599753;-0.44000
635805377530;-0.44000
635808155307;-0.42000
635810933084;-0.41500
635813710861;-0.42000
635816488638;-0.44500
635819266415;-0.43500
635822044192;-0.44000
635824821969;-0.43500
635827599746;-0.42500
635830377523;-0.45000
635833155300;-0.46000
635835933077;-0.47500
635838710854;-0.46500
635841488631;-0.44500
635844266408;-0.44500
635847044185;-0.44500
635849821962;-0.47500
635852599739;-0.47500
635855377516;-0.47500
635858155293;-0.46000
635860933070;-0.45000
635863710847;-0.46500
635866488624;-0.46500
635869266401;-0.46500
635872044178;-0.45000
635874821955;-0.43000
635877599732;-0.41500
635880377509;-0.41500
635883155286;-0.41000
635885933063;-0.42000
635888710840;-0.40500
635891488617;-0.37500
635894266394;-0.35500
635897044171;-0.35500
635899821948;-0.35000
635902599725;-0.35500
635905377502;-0.36000
635908155279;-0.34500
635910933056;-0.33000
635913710833;-0.33500
635916488610;-0.33000
635919266387;-0.33500
635922044164;-0.33000
635924821941;-0.32000
635927599718;-0.30500
635930377495;-0.31500
635933155272;-0.31500
635935933049;-0.32500
635938710826;-0.31500
635941488603;-0.30500
635944266380;-0.29000
635947044157;-0.30000
635949821934;-0.31500
635952599711;-0.31000
635955377488;-0.31500
635958155265;-0.29500
635960933042;-0.30000
635963710819;-0.31000
635966488596;-0.31500
635969266373;-0.32500
635972044150;-0.33000
635974821927;-0.33500
635977599704;-0.32500
635980377481;-0.34000
635983155258;-0.33500
635985933035;-0.33500
635988710812;-0.32500
635991488589;-0.32500
635994266366;-0.31500
635997044143;-0.32000
635999821920;-0.32000
636002599697;-0.33500
636005377474;-0.34000
636008155251;-0.32000
636010933028;-0.32000
636013710805;-0.33500
636016488582;-0.33000
636019266359;-0.35000
636022044136;-0.34000
636024821913;-0.33000
636027599690;-0.32000
636030377467;-0.32500
636033155244;-0.32500
636035933021;-0.33500
636038710798;-0.34000
636041488575;-0.34500
636044266352;-0.33500
636047044129;-0.36000
636049821906;-0.37000
636052599683;-0.37500
636055377460;-0.37000
636058155237;-0.35000
636060933014;-0.35000
636063710791;-0.36000
636066488568;-0.36500
636069266345;-0.36500
636072044122;-0.37000
636074821899;-0.35500
636077599676;-0.35000
