ts,MLII,V5
1057544148332,-0.34,-0.2
1057546926109,-0.345,-0.19
1057549703886,-0.33,-0.175
1057552481663,-0.315,-0.15
1057555259440,-0.3,-0.13
1057558037217,-0.3,-0.13
1057560814994,-0.29,-0.125
1057563592771,-0.29,-0.125
1057566370548,-0.29,-0.105
1057569148325,-0.28,-0.09
1057571926102,-0.27,-0.09
1057574703879,-0.265,-0.1
1057577481656,-0.27,-0.1
1057580259433,-0.27,-0.1
1057583037210,-0.255,-0.09
1057585814987,-0.255,-0.075
1057588592764,-0.24,-0.08
1057591370541,-0.25,-0.07
1057594148318,-0.25,-0.09
1057596926095,-0.26,-0.085
1057599703872,-0.255,-0.08
1057602481649,-0.245,-0.07
1057605259426,-0.245,-0.075
1057608037203,-0.235,-0.085
1057610814980,-0.25,-0.08
1057613592757,-0.26,-0.085
1057616370534,-0.255,-0.07
1057619148311,-0.245,-0.065
1057621926088,-0.24,-0.075
1057624703865,-0.25,-0.075
1057627481642,-0.26,-0.085
1057630259419,-0.27,-0.075
1057633037196,-0.26,-0.08
1057635814973,-0.255,-0.07
1057638592750,-0.245,-0.07
1057641370527,-0.25,-0.08
1057644148304,-0.265,-0.09
1057646926081,-0.27,-0.095
1057649703858,-0.265,-0.09
1057652481635,-0.255,-0.075
1057655259412,-0.255,-0.08
1057658037189,-0.255,-0.075
1057660814966,-0.26,-0.085
1057663592743,-0.265,-0.105
1057666370520,-0.27,-0.095
1057669148297,-0.27,-0.095
1057671926074,-0.26,-0.095
1057674703851,-0.26,-0.095
1057677481628,-0.275,-0.1
1057680259405,-0.28,-0.11
1057683037182,-0.285,-0.095
1057685814959,-0.28,-0.095
1057688592736,-0.28,-0.09
1057691370513,-0.28,-0.105
1057694148290,-0.275,-0.12
1057696926067,-0.295,-0.115
1057699703844,-0.29,-0.11
1057702481621,-0.285,-0.105
1057705259398,-0.285,-0.11
1057708037175,-0.285,-0.11
1057710814952,-0.29,-0.12
1057713592729,-0.3,-0.12
1057716370506,-0.295,-0.115
1057719148283,-0.29,-0.115
1057721926060,-0.29,-0.115
1057724703837,-0.295,-0.125
1057727481614,-0.3,-0.12
1057730259391,-0.31,-0.12
1057733037168,-0.3,-0.125
1057735814945,-0.29,-0.12
1057738592722,-0.295,-0.125
1057741370499,-0.295,-0.125
1057744148276,-0.31,-0.13
1057746926053,-0.315,-0.13
1057749703830,-0.305,-0.12
1057752481607,-0.31,-0.12
1057755259384,-0.295,-0.11
1057758037161,-0.3,-0.12
1057760814938,-0.3,-0.135
1057763592715,-0.315,-0.135
1057766370492,-0.32,-0.125
1057769148269,-0.305,-0.11
1057771926046,-0.29,-0.115
1057774703823,-0.295,-0.115
1057777481600,-0.305,-0.125
1057780259377,-0.305,-0.12
1057783037154,-0.305,-0.11
1057785814931,-0.285,-0.105
1057788592708,-0.29,-0.11
1057791370485,-0.28,-0.11
1057794148262,-0.295,-0.12
1057796926039,-0.295,-0.125
1057799703816,-0.295,-0.11
1057802481593,-0.29,-0.105
1057805259370,-0.285,-0.105
1057808037147,-0.28,-0.105
1057810814924,-0.29,-0.11
1057813592701,-0.29,-0.115
1057816370478,-0.295,-0.11
1057819148255,-0.28,-0.09
1057821926032,-0.275,-0.095
1057824703809,-0.28,-0.1
1057827481586,-0.285,-0.1
1057830259363,-0.3,-0.11
1057833037140,-0.275,-0.105
1057835814917,-0.255,-0.095
1057838592694,-0.25,-0.1
1057841370471,-0.235,-0.11
1057844148248,-0.23,-0.12
1057846926025,-0.225,-0.1
1057849703802,-0.225,-0.095
1057852481579,-0.225,-0.08
1057855259356,-0.22,-0.08
1057858037133,-0.2,-0.085
1057860814910,-0.205,-0.09
1057863592687,-0.205,-0.085
1057866370464,-0.205,-0.075
1057869148241,-0.18,-0.05
1057871926018,-0.16,-0.06
1057874703795,-0.155,-0.05
1057877481572,-0.16,-0.075
1057880259349,-0.175,-0.08
1057883037126,-0.19,-0.05
1057885814903,-0.175,-0.055
1057888592680,-0.18,-0.03
1057891370457,-0.18,-0.03
1057894148234,-0.195,-0.045
1057896926011,-0.195,-0.045
1057899703788,-0.2,-0.04
1057902481565,-0.2,-0.03
1057905259342,-0.195,-0.025
1057908037119,-0.19,-0.055
1057910814896,-0.16,-0.055
1057913592673,-0.16,-0.065
1057916370450,-0.165,-0.055
1057919148227,-0.195,-0.05
1057921926004,-0.23,-0.065
1057924703781,-0.22,-0.07
1057927481558,-0.24,-0.085
1057930259335,-0.265,-0.085
1057933037112,-0.275,-0.075
1057935814889,-0.28,-0.075
1057938592666,-0.28,-0.08
1057941370443,-0.29,-0.09
1057944148220,-0.305,-0.1
1057946925997,-0.31,-0.105
1057949703774,-0.305,-0.095
1057952481551,-0.295,-0.085
1057955259328,-0.28,-0.09
1057958037105,-0.29,-0.085
1057960814882,-0.295,-0.09
1057963592659,-0.305,-0.095
1057966370436,-0.31,-0.095
1057969148213,-0.3,-0.085
1057971925990,-0.3,-0.085
1057974703767,-0.3,-0.085
1057977481544,-0.305,-0.085
1057980259321,-0.315,-0.105
1057983037098,-0.305,-0.095
1057985814875,-0.3,-0.09
1057988592652,-0.295,-0.08
1057991370429,-0.285,-0.085
1057994148206,-0.305,-0.105
1057996925983,-0.315,-0.11
1057999703760,-0.315,-0.12
1058002481537,-0.315,-0.135
1058005259314,-0.32,-0.155
1058008037091,-0.355,-0.195
1058010814868,-0.4,-0.225
1058013592645,-0.445,-0.255
1058016370422,-0.455,-0.255
1058019148199,-0.475,-0.185
1058021925976,-0.505,-0.08
1058024703753,-0.535,0.07
1058027481530,-0.47,0.19
1058030259307,-0.36,0.315
1058033037084,-0.185,0.425
1058035814861,-0.03,0.55
1058038592638,0.14,0.665
1058041370415,0.365,0.78
1058044148192,0.645,0.88
1058046925969,0.89,0.9
1058049703746,1.08,0.73
1058052481523,1.16,0.38
1058055259300,1.065,0.0
1058058037077,0.715,-0.15
1058060814854,0.215,-0.15
1058063592631,-0.2,-0.12
1058066370408,-0.42,-0.105
1058069148185,-0.43,-0.09
1058071925962,-0.355,-0.09
1058074703739,-0.31,-0.11
1058077481516,-0.3,-0.125
1058080259293,-0.32,-0.135
1058083037070,-0.33,-0.125
1058085814847,-0.32,-0.11
1058088592624,-0.315,-0.12
1058091370401,-0.335,-0.13
1058094148178,-0.345,-0.125
1058096925955,-0.34,-0.13
1058099703732,-0.335,-0.11
1058102481509,-0.34,-0.115
1058105259286,-0.32,-0.115
1058108037063,-0.325,-0.125
1058110814840,-0.325,-0.13
1058113592617,-0.335,-0.14
1058116370394,-0.345,-0.13
1058119148171,-0.335,-0.11
1058121925948,-0.32,-0.115
1058124703725,-0.34,-0.13
1058127481502,-0.35,-0.14
1058130259279,-0.36,-0.14
1058133037056,-0.36,-0.125
1058135814833,-0.355,-0.12
1058138592610,-0.345,-0.125
1058141370387,-0.335,-0.12
1058144148164,-0.355,-0.145
1058146925941,-0.36,-0.135
1058149703718,-0.36,-0.13
1058152481495,-0.355,-0.115
1058155259272,-0.34,-0.13
1058158037049,-0.33,-0.12
1058160814826,-0.34,-0.13
1058163592603,-0.35,-0.14
1058166370380,-0.355,-0.115
1058169148157,-0.325,-0.12
1058171925934,-0.32,-0.115
1058174703711,-0.325,-0.12
1058177481488,-0.33,-0.13
1058180259265,-0.345,-0.13
1058183037042,-0.335,-0.115
1058185814819,-0.33,-0.1
1058188592596,-0.32,-0.1
1058191370373,-0.325,-0.105
1058194148150,-0.335,-0.125
1058196925927,-0.345,-0.135
1058199703704,-0.35,-0.14
1058202481481,-0.355,-0.125
1058205259258,-0.35,-0.13
1058208037035,-0.355,-0.125
1058210814812,-0.355,-0.13
1058213592589,-0.36,-0.13
1058216370366,-0.37,-0.135
1058219148143,-0.36,-0.14
1058221925920,-0.35,-0.14
1058224703697,-0.355,-0.135
1058227481474,-0.365,-0.16
1058230259251,-0.375,-0.16
1058233037028,-0.36,-0.15
1058235814805,-0.35,-0.135
1058238592582,-0.345,-0.145
1058241370359,-0.345,-0.155
1058244148136,-0.365,-0.18
1058246925913,-0.36,-0.19
1058249703690,-0.375,-0.185
1058252481467,-0.36,-0.18
1058255259244,-0.365,-0.185
1058258037021,-0.355,-0.19
1058260814798,-0.37,-0.205
1058263592575,-0.39,-0.215
1058266370352,-0.37,-0.21
1058269148129,-0.355,-0.215
1058271925906,-0.345,-0.22
1058274703683,-0.35,-0.22
1058277481460,-0.365,-0.235
1058280259237,-0.38,-0.255
1058283037014,-0.37,-0.25
1058285814791,-0.37,-0.255
1058288592568,-0.36,-0.26
1058291370345,-0.375,-0.275
1058294148122,-0.385,-0.28
1058296925899,-0.4,-0.275
1058299703676,-0.39,-0.26
1058302481453,-0.375,-0.255
1058305259230,-0.365,-0.26
1058308037007,-0.365,-0.27
1058310814784,-0.38,-0.28
1058313592561,-0.385,-0.27
1058316370338,-0.38,-0.245
1058319148115,-0.37,-0.23
1058321925892,-0.345,-0.21
1058324703669,-0.34,-0.205
1058327481446,-0.35,-0.195
1058330259223,-0.345,-0.185
1058333037000,-0.335,-0.16
1058335814777,-0.31,-0.135
1058338592554,-0.29,-0.13
1058341370331,-0.285,-0.11
1058344148108,-0.285,-0.115
1058346925885,-0.29,-0.11
1058349703662,-0.27,-0.1
1058352481439,-0.25,-0.095
1058355259216,-0.255,-0.1
1058358036993,-0.245,-0.1
1058360814770,-0.26,-0.115
1058363592547,-0.275,-0.1
1058366370324,-0.27,-0.08
1058369148101,-0.235,-0.065
1058371925878,-0.235,-0.07
1058374703655,-0.235,-0.06
1058377481432,-0.23,-0.075
1058380259209,-0.23,-0.08
1058383036986,-0.24,-0.08
1058385814763,-0.22,-0.075
1058388592540,-0.23,-0.07
1058391370317,-0.21,-0.065
1058394148094,-0.22,-0.075
1058396925871,-0.24,-0.075
1058399703648,-0.235,-0.075
1058402481425,-0.215,-0.06
1058405259202,-0.22,-0.075
1058408036979,-0.215,-0.08
1058410814756,-0.225,-0.095
1058413592533,-0.24,-0.095
1058416370310,-0.245,-0.085
1058419148087,-0.23,-0.07
1058421925864,-0.235,-0.065
1058424703641,-0.23,-0.085
1058427481418,-0.25,-0.1
1058430259195,-0.235,-0.105
1058433036972,-0.235,-0.085
1058435814749,-0.23,-0.075
1058438592526,-0.225,-0.07
1058441370303,-0.225,-0.085
1058444148080,-0.235,-0.095
1058446925857,-0.25,-0.125
1058449703634,-0.25,-0.1
1058452481411,-0.25,-0.095
1058455259188,-0.245,-0.095
1058458036965,-0.24,-0.1
1058460814742,-0.255,-0.12
1058463592519,-0.26,-0.135
1058466370296,-0.26,-0.13
1058469148073,-0.265,-0.11
1058471925850,-0.285,-0.11
1058474703627,-0.265,-0.115
1058477481404,-0.275,-0.115
1058480259181,-0.28,-0.12
1058483036958,-0.27,-0.12
1058485814735,-0.26,-0.1
1058488592512,-0.26,-0.11
1058491370289,-0.26,-0.12
1058494148066,-0.275,-0.14
1058496925843,-0.28,-0.14
1058499703620,-0.285,-0.14
1058502481397,-0.275,-0.125
1058505259174,-0.275,-0.13
1058508036951,-0.285,-0.14
1058510814728,-0.29,-0.15
1058513592505,-0.305,-0.15
1058516370282,-0.295,-0.14
1058519148059,-0.295,-0.13
1058521925836,-0.285,-0.13
1058524703613,-0.295,-0.13
1058527481390,-0.295,-0.15
1058530259167,-0.315,-0.155
1058533036944,-0.315,-0.155
1058535814721,-0.32,-0.14
1058538592498,-0.3,-0.15
1058541370275,-0.315,-0.125
1058544148052,-0.3,-0.14
1058546925829,-0.295,-0.15
1058549703606,-0.285,-0.15
1058552481383,-0.29,-0.14
1058555259160,-0.27,-0.14
1058558036937,-0.28,-0.135
1058560814714,-0.29,-0.155
1058563592491,-0.295,-0.165
1058566370268,-0.28,-0.16
1058569148045,-0.27,-0.15
1058571925822,-0.285,-0.135
1058574703599,-0.275,-0.135
1058577481376,-0.28,-0.135
1058580259153,-0.305,-0.145
1058583036930,-0.29,-0.135
1058585814707,-0.285,-0.135
1058588592484,-0.275,-0.135
1058591370261,-0.285,-0.125
1058594148038,-0.285,-0.155
1058596925815,-0.285,-0.16
1058599703592,-0.275,-0.15
1058602481369,-0.27,-0.15
1058605259146,-0.25,-0.14
1058608036923,-0.24,-0.15
1058610814700,-0.235,-0.145
1058613592477,-0.24,-0.155
1058616370254,-0.23,-0.135
1058619148031,-0.22,-0.13
1058621925808,-0.205,-0.135
1058624703585,-0.21,-0.125
1058627481362,-0.21,-0.135
1058630259139,-0.21,-0.125
1058633036916,-0.205,-0.105
1058635814693,-0.19,-0.095
1058638592470,-0.17,-0.1
1058641370247,-0.175,-0.1
1058644148024,-0.19,-0.105
1058646925801,-0.2,-0.11
1058649703578,-0.205,-0.105
1058652481355,-0.2,-0.085
1058655259132,-0.175,-0.085
1058658036909,-0.18,-0.095
1058660814686,-0.195,-0.11
1058663592463,-0.205,-0.12
1058666370240,-0.22,-0.125
1058669148017,-0.21,-0.115
1058671925794,-0.195,-0.13
1058674703571,-0.18,-0.145
1058677481348,-0.18,-0.15
1058680259125,-0.21,-0.13
1058683036902,-0.245,-0.13
1058685814679,-0.25,-0.115
1058688592456,-0.245,-0.125
1058691370233,-0.245,-0.13
1058694148010,-0.275,-0.155
1058696925787,-0.29,-0.16
1058699703564,-0.3,-0.155
1058702481341,-0.285,-0.16
1058705259118,-0.29,-0.155
1058708036895,-0.3,-0.16
1058710814672,-0.32,-0.165
1058713592449,-0.33,-0.17
1058716370226,-0.32,-0.17
1058719148003,-0.305,-0.165
1058721925780,-0.295,-0.165
1058724703557,-0.315,-0.17
1058727481334,-0.315,-0.19
1058730259111,-0.35,-0.175
1058733036888,-0.34,-0.16
1058735814665,-0.32,-0.16
1058738592442,-0.295,-0.16
1058741370219,-0.295,-0.165
1058744147996,-0.305,-0.18
1058746925773,-0.335,-0.205
1058749703550,-0.33,-0.19
1058752481327,-0.335,-0.175
1058755259104,-0.335,-0.165
1058758036881,-0.335,-0.165
1058760814658,-0.33,-0.17
1058763592435,-0.34,-0.185
1058766370212,-0.325,-0.2
1058769147989,-0.325,-0.215
1058771925766,-0.345,-0.225
1058774703543,-0.385,-0.255
1058777481320,-0.42,-0.29
1058780259097,-0.46,-0.305
1058783036874,-0.48,-0.24
1058785814651,-0.515,-0.125
1058788592428,-0.525,0.01
1058791370205,-0.455,0.105
1058794147982,-0.315,0.165
1058796925759,-0.16,0.21
1058799703536,0.035,0.305
1058802481313,0.245,0.42
1058805259090,0.52,0.52
1058808036867,0.79,0.56
1058810814644,0.97,0.42
1058813592421,1.03,0.095
1058816370198,0.95,-0.235
1058819147975,0.66,-0.4
1058821925752,0.24,-0.41
1058824703529,-0.13,-0.38
1058827481306,-0.355,-0.345
1058830259083,-0.455,-0.285
1058833036860,-0.47,-0.265
1058835814637,-0.465,-0.24
1058838592414,-0.445,-0.22
1058841370191,-0.415,-0.22
1058844147968,-0.4,-0.215
1058846925745,-0.395,-0.21
1058849703522,-0.385,-0.2
1058852481299,-0.38,-0.2
1058855259076,-0.365,-0.2
1058858036853,-0.355,-0.195
1058860814630,-0.36,-0.21
1058863592407,-0.365,-0.23
1058866370184,-0.37,-0.225
1058869147961,-0.37,-0.21
1058871925738,-0.37,-0.205
1058874703515,-0.38,-0.195
1058877481292,-0.39,-0.205
1058880259069,-0.38,-0.215
1058883036846,-0.385,-0.21
1058885814623,-0.365,-0.19
1058888592400,-0.365,-0.185
1058891370177,-0.375,-0.19
1058894147954,-0.375,-0.19
1058896925731,-0.38,-0.19
1058899703508,-0.37,-0.2
1058902481285,-0.37,-0.19
1058905259062,-0.365,-0.19
1058908036839,-0.365,-0.195
1058910814616,-0.37,-0.195
1058913592393,-0.38,-0.195
1058916370170,-0.375,-0.2
1058919147947,-0.365,-0.19
1058921925724,-0.35,-0.195
1058924703501,-0.36,-0.2
1058927481278,-0.375,-0.215
1058930259055,-0.385,-0.21
1058933036832,-0.375,-0.19
1058935814609,-0.365,-0.19
1058938592386,-0.36,-0.19
1058941370163,-0.365,-0.2
1058944147940,-0.385,-0.22
1058946925717,-0.395,-0.22
1058949703494,-0.385,-0.215
1058952481271,-0.38,-0.2
1058955259048,-0.375,-0.195
1058958036825,-0.38,-0.2
1058960814602,-0.39,-0.205
1058963592379,-0.39,-0.21
1058966370156,-0.385,-0.205
1058969147933,-0.385,-0.185
1058971925710,-0.37,-0.195
1058974703487,-0.37,-0.2
1058977481264,-0.385,-0.22
1058980259041,-0.385,-0.205
1058983036818,-0.39,-0.2
1058985814595,-0.375,-0.195
1058988592372,-0.365,-0.205
1058991370149,-0.355,-0.205
1058994147926,-0.375,-0.215
1058996925703,-0.385,-0.215
1058999703480,-0.38,-0.215
1059002481257,-0.375,-0.21
1059005259034,-0.36,-0.205
1059008036811,-0.37,-0.21
1059010814588,-0.37,-0.23
1059013592365,-0.385,-0.225
1059016370142,-0.39,-0.23
1059019147919,-0.385,-0.225
1059021925696,-0.38,-0.24
1059024703473,-0.38,-0.255
1059027481250,-0.39,-0.27
1059030259027,-0.405,-0.275
1059033036804,-0.405,-0.27
1059035814581,-0.405,-0.27
1059038592358,-0.395,-0.28
1059041370135,-0.4,-0.305
1059044147912,-0.415,-0.315
1059046925689,-0.425,-0.32
1059049703466,-0.425,-0.325
1059052481243,-0.415,-0.31
1059055259020,-0.41,-0.33
1059058036797,-0.42,-0.34
1059060814574,-0.435,-0.355
1059063592351,-0.43,-0.36
1059066370128,-0.435,-0.345
1059069147905,-0.425,-0.345
1059071925682,-0.415,-0.335
1059074703459,-0.42,-0.335
1059077481236,-0.435,-0.355
1059080259013,-0.43,-0.345
1059083036790,-0.425,-0.32
1059085814567,-0.41,-0.29
1059088592344,-0.4,-0.275
1059091370121,-0.395,-0.27
1059094147898,-0.38,-0.255
1059096925675,-0.375,-0.24
1059099703452,-0.365,-0.23
1059102481229,-0.33,-0.2
1059105259006,-0.32,-0.195
1059108036783,-0.305,-0.175
1059110814560,-0.3,-0.18
1059113592337,-0.31,-0.165
1059116370114,-0.295,-0.145
1059119147891,-0.27,-0.13
1059121925668,-0.25,-0.135
1059124703445,-0.245,-0.13
1059127481222,-0.24,-0.14
1059130258999,-0.25,-0.14
1059133036776,-0.24,-0.12
1059135814553,-0.225,-0.115
1059138592330,-0.215,-0.115
1059141370107,-0.22,-0.11
1059144147884,-0.22,-0.13
1059146925661,-0.235,-0.14
1059149703438,-0.245,-0.125
1059152481215,-0.23,-0.105
1059155258992,-0.22,-0.11
1059158036769,-0.215,-0.11
1059160814546,-0.215,-0.125
1059163592323,-0.22,-0.12
1059166370100,-0.22,-0.12
1059169147877,-0.22,-0.12
1059171925654,-0.21,-0.12
1059174703431,-0.21,-0.12
1059177481208,-0.22,-0.13
1059180258985,-0.23,-0.13
1059183036762,-0.24,-0.12
1059185814539,-0.22,-0.11
1059188592316,-0.215,-0.115
1059191370093,-0.22,-0.115
1059194147870,-0.23,-0.135
1059196925647,-0.235,-0.14
1059199703424,-0.23,-0.135
1059202481201,-0.235,-0.115
1059205258978,-0.21,-0.12
1059208036755,-0.205,-0.125
1059210814532,-0.23,-0.125
1059213592309,-0.24,-0.14
1059216370086,-0.24,-0.135
1059219147863,-0.25,-0.12
1059221925640,-0.225,-0.12
1059224703417,-0.225,-0.125
1059227481194,-0.235,-0.145
1059230258971,-0.25,-0.145
1059233036748,-0.245,-0.14
1059235814525,-0.245,-0.135
1059238592302,-0.235,-0.135
1059241370079,-0.23,-0.13
1059244147856,-0.245,-0.15
1059246925633,-0.25,-0.155
1059249703410,-0.24,-0.13
1059252481187,-0.24,-0.13
1059255258964,-0.225,-0.14
1059258036741,-0.235,-0.14
1059260814518,-0.245,-0.17
1059263592295,-0.245,-0.16
1059266370072,-0.27,-0.145
1059269147849,-0.25,-0.135
1059271925626,-0.24,-0.145
1059274703403,-0.24,-0.14
1059277481180,-0.245,-0.165
1059280258957,-0.255,-0.16
1059283036734,-0.25,-0.15
1059285814511,-0.25,-0.145
1059288592288,-0.255,-0.13
1059291370065,-0.24,-0.135
1059294147842,-0.25,-0.15
1059296925619,-0.255,-0.16
1059299703396,-0.26,-0.155
1059302481173,-0.25,-0.14
1059305258950,-0.24,-0.14
1059308036727,-0.24,-0.145
1059310814504,-0.25,-0.15
1059313592281,-0.25,-0.155
1059316370058,-0.25,-0.145
1059319147835,-0.23,-0.155
1059321925612,-0.23,-0.155
1059324703389,-0.23,-0.145
1059327481166,-0.235,-0.155
1059330258943,-0.245,-0.16
1059333036720,-0.23,-0.145
1059335814497,-0.23,-0.13
1059338592274,-0.23,-0.145
1059341370051,-0.22,-0.14
1059344147828,-0.24,-0.145
1059346925605,-0.25,-0.155
1059349703382,-0.235,-0.15
1059352481159,-0.23,-0.145
1059355258936,-0.22,-0.145
1059358036713,-0.22,-0.14
1059360814490,-0.235,-0.155
1059363592267,-0.25,-0.16
1059366370044,-0.24,-0.15
1059369147821,-0.23,-0.145
1059371925598,-0.215,-0.14
1059374703375,-0.21,-0.15
1059377481152,-0.2,-0.16
1059380258929,-0.21,-0.155
1059383036706,-0.185,-0.155
1059385814483,-0.165,-0.14
1059388592260,-0.15,-0.135
1059391370037,-0.155,-0.135
1059394147814,-0.16,-0.145
1059396925591,-0.16,-0.14
1059399703368,-0.14,-0.115
1059402481145,-0.13,-0.095
1059405258922,-0.11,-0.095
1059408036699,-0.1,-0.095
1059410814476,-0.115,-0.11
1059413592253,-0.13,-0.12
1059416370030,-0.14,-0.115
1059419147807,-0.13,-0.095
1059421925584,-0.12,-0.07
1059424703361,-0.13,-0.07
1059427481138,-0.155,-0.09
1059430258915,-0.15,-0.1
1059433036692,-0.155,-0.095
1059435814469,-0.15,-0.08
1059438592246,-0.16,-0.075
1059441370023,-0.135,-0.09
1059444147800,-0.12,-0.11
1059446925577,-0.115,-0.12
1059449703354,-0.115,-0.11
1059452481131,-0.145,-0.11
1059455258908,-0.17,-0.11
1059458036685,-0.18,-0.115
1059460814462,-0.195,-0.125
1059463592239,-0.225,-0.135
1059466370016,-0.24,-0.125
1059469147793,-0.22,-0.12
1059471925570,-0.225,-0.13
1059474703347,-0.23,-0.13
1059477481124,-0.245,-0.145
1059480258901,-0.255,-0.145
1059483036678,-0.25,-0.135
1059485814455,-0.245,-0.125
1059488592232,-0.23,-0.13
1059491370009,-0.25,-0.135
1059494147786,-0.245,-0.145
1059496925563,-0.265,-0.15
1059499703340,-0.26,-0.15
1059502481117,-0.255,-0.15
1059505258894,-0.245,-0.13
1059508036671,-0.25,-0.15
1059510814448,-0.25,-0.155
1059513592225,-0.27,-0.17
1059516370002,-0.265,-0.155
1059519147779,-0.255,-0.14
1059521925556,-0.25,-0.14
1059524703333,-0.25,-0.13
1059527481110,-0.25,-0.16
1059530258887,-0.27,-0.16
1059533036664,-0.275,-0.155
1059535814441,-0.26,-0.14
1059538592218,-0.255,-0.15
1059541369995,-0.265,-0.16
1059544147772,-0.265,-0.185
1059546925549,-0.28,-0.235
1059549703326,-0.3,-0.26
1059552481103,-0.335,-0.27
1059555258880,-0.37,-0.285
1059558036657,-0.395,-0.27
1059560814434,-0.43,-0.205
1059563592211,-0.47,-0.055
1059566369988,-0.445,0.125
1059569147765,-0.335,0.28
1059571925542,-0.165,0.4
1059574703319,0.025,0.49
1059577481096,0.205,0.615
1059580258873,0.435,0.73
1059583036650,0.725,0.85
1059585814427,0.985,0.895
1059588592204,1.16,0.71
1059591369981,1.22,0.335
1059594147758,1.155,-0.045
1059596925535,0.85,-0.235
1059599703312,0.36,-0.235
1059602481089,-0.09,-0.195
1059605258866,-0.335,-0.17
1059608036643,-0.39,-0.175
1059610814420,-0.35,-0.16
1059613592197,-0.295,-0.175
1059616369974,-0.28,-0.17
1059619147751,-0.275,-0.18
1059621925528,-0.275,-0.19
1059624703305,-0.28,-0.18
1059627481082,-0.285,-0.19
1059630258859,-0.305,-0.185
1059633036636,-0.305,-0.19
1059635814413,-0.3,-0.18
1059638592190,-0.285,-0.18
1059641369967,-0.3,-0.19
1059644147744,-0.31,-0.2
1059646925521,-0.31,-0.2
1059649703298,-0.305,-0.18
1059652481075,-0.3,-0.17
1059655258852,-0.29,-0.17
1059658036629,-0.29,-0.18
1059660814406,-0.3,-0.195
1059663592183,-0.31,-0.195
1059666369960,-0.325,-0.185
1059669147737,-0.3,-0.19
1059671925514,-0.305,-0.195
1059674703291,-0.3,-0.195
1059677481068,-0.315,-0.19
1059680258845,-0.32,-0.2
1059683036622,-0.315,-0.185
1059685814399,-0.3,-0.18
1059688592176,-0.295,-0.185
1059691369953,-0.3,-0.195
1059694147730,-0.305,-0.21
1059696925507,-0.32,-0.205
1059699703284,-0.31,-0.19
1059702481061,-0.31,-0.18
1059705258838,-0.295,-0.185
1059708036615,-0.32,-0.19
1059710814392,-0.32,-0.21
1059713592169,-0.325,-0.2
1059716369946,-0.32,-0.215
1059719147723,-0.325,-0.185
1059721925500,-0.315,-0.18
1059724703277,-0.31,-0.185
1059727481054,-0.32,-0.185
1059730258831,-0.34,-0.205
1059733036608,-0.325,-0.19
1059735814385,-0.32,-0.185
1059738592162,-0.315,-0.195
1059741369939,-0.315,-0.185
1059744147716,-0.33,-0.205
1059746925493,-0.33,-0.2
1059749703270,-0.335,-0.2
1059752481047,-0.33,-0.195
1059755258824,-0.32,-0.2
1059758036601,-0.315,-0.205
1059760814378,-0.325,-0.215
1059763592155,-0.335,-0.205
1059766369932,-0.335,-0.22
1059769147709,-0.325,-0.21
1059771925486,-0.32,-0.215
1059774703263,-0.315,-0.22
1059777481040,-0.33,-0.25
1059780258817,-0.345,-0.26
1059783036594,-0.345,-0.25
1059785814371,-0.325,-0.24
1059788592148,-0.32,-0.235
1059791369925,-0.315,-0.255
1059794147702,-0.32,-0.275
1059796925479,-0.335,-0.29
1059799703256,-0.33,-0.285
1059802481033,-0.345,-0.27
1059805258810,-0.325,-0.29
1059808036587,-0.33,-0.295
1059810814364,-0.34,-0.31
1059813592141,-0.35,-0.305
1059816369918,-0.34,-0.305
1059819147695,-0.34,-0.305
1059821925472,-0.34,-0.315
1059824703249,-0.335,-0.325
1059827481026,-0.34,-0.33
1059830258803,-0.35,-0.34
1059833036580,-0.35,-0.335
1059835814357,-0.33,-0.33
1059838592134,-0.325,-0.325
1059841369911,-0.335,-0.33
1059844147688,-0.34,-0.345
1059846925465,-0.37,-0.335
1059849703242,-0.36,-0.32
1059852481019,-0.35,-0.32
1059855258796,-0.34,-0.315
1059858036573,-0.33,-0.31
1059860814350,-0.34,-0.31
1059863592127,-0.34,-0.305
1059866369904,-0.335,-0.285
1059869147681,-0.32,-0.25
1059871925458,-0.3,-0.24
1059874703235,-0.3,-0.23
1059877481012,-0.28,-0.22
1059880258789,-0.275,-0.22
1059883036566,-0.27,-0.185
1059885814343,-0.255,-0.16
1059888592120,-0.245,-0.15
1059891369897,-0.225,-0.145
1059894147674,-0.225,-0.14
1059896925451,-0.235,-0.15
1059899703228,-0.23,-0.12
1059902481005,-0.205,-0.11
1059905258782,-0.19,-0.105
1059908036559,-0.19,-0.11
1059910814336,-0.185,-0.12
1059913592113,-0.195,-0.12
1059916369890,-0.195,-0.11
1059919147667,-0.185,-0.1
1059921925444,-0.175,-0.1
1059924703221,-0.185,-0.105
1059927480998,-0.19,-0.115
1059930258775,-0.19,-0.105
1059933036552,-0.19,-0.115
1059935814329,-0.18,-0.1
1059938592106,-0.18,-0.1
1059941369883,-0.18,-0.1
1059944147660,-0.18,-0.11
1059946925437,-0.185,-0.12
1059949703214,-0.2,-0.11
1059952480991,-0.195,-0.105
1059955258768,-0.185,-0.11
1059958036545,-0.18,-0.12
1059960814322,-0.19,-0.115
1059963592099,-0.2,-0.12
1059966369876,-0.205,-0.115
1059969147653,-0.19,-0.105
1059971925430,-0.18,-0.12
1059974703207,-0.19,-0.12
1059977480984,-0.195,-0.135
1059980258761,-0.21,-0.135
