timestamp_ms;ecg_value
1126424.685;-0.27500
1126427.462;-0.28000
1126430.240;-0.28000
1126433.018;-0.27500
1126435.796;-0.28000
1126438.573;-0.27000
1126441.351;-0.27500
1126444.129;-0.28000
1126446.907;-0.27500
1126449.685;-0.26500
1126452.462;-0.26000
1126455.240;-0.26000
1126458.018;-0.26500
1126460.796;-0.29000
1126463.573;-0.31500
1126466.351;-0.35000
1126469.129;-0.37500
1126471.907;-0.41500
1126474.685;-0.44500
1126477.462;-0.47000
1126480.240;-0.48000
1126483.018;-0.41000
1126485.796;-0.28000
1126488.573;-0.12500
1126491.351;0.03500
1126494.129;0.21500
1126496.907;0.44500
1126499.685;0.69500
1126502.462;0.89000
1126505.240;1.03000
1126508.018;1.10500
1126510.796;1.15000
1126513.573;1.13500
1126516.351;0.96000
1126519.129;0.62000
1126521.907;0.19000
1126524.685;-0.18000
1126527.462;-0.38500
1126530.240;-0.41500
1126533.018;-0.36500
1126535.796;-0.29500
1126538.573;-0.29000
1126541.351;-0.28000
1126544.129;-0.30000
1126546.907;-0.30500
1126549.685;-0.29500
1126552.462;-0.29500
1126555.240;-0.29500
1126558.018;-0.30500
1126560.796;-0.32000
1126563.573;-0.33000
1126566.351;-0.31500
1126569.129;-0.31500
1126571.907;-0.32000
1126574.685;-0.31500
1126577.462;-0.33000
1126580.240;-0.31500
1126583.018;-0.30000
1126585.796;-0.29500
1126588.573;-0.30000
1126591.351;-0.30000
1126594.129;-0.30500
1126596.907;-0.31000
1126599.685;-0.29000
1126602.462;-0.29000
1126605.240;-0.30000
1126608.018;-0.30000
1126610.796;-0.32000
1126613.573;-0.31500
1126616.351;-0.30500
1126619.129;-0.29500
1126621.907;-0.30000
1126624.685;-0.30500
1126627.462;-0.31000
1126630.240;-0.30500
1126633.018;-0.29000
1126635.796;-0.28500
1126638.573;-0.29000
1126641.351;-0.30000
1126644.129;-0.31500
1126646.907;-0.31500
1126649.685;-0.30500
1126652.462;-0.30000
1126655.240;-0.31000
1126658.018;-0.31000
1126660.796;-0.32500
1126663.573;-0.33000
1126666.351;-0.31000
1126669.129;-0.30000
1126671.907;-0.30500
1126674.685;-0.31500
1126677.462;-0.31500
1126680.240;-0.31000
1126683.018;-0.29500
1126685.796;-0.30500
1126688.573;-0.29500
1126691.351;-0.31000
1126694.129;-0.32000
1126696.907;-0.32000
1126699.685;-0.30000
1126702.462;-0.30000
1126705.240;-0.29500
1126708.018;-0.31000
1126710.796;-0.31000
1126713.573;-0.31000
1126716.351;-0.29500
1126719.129;-0.30500
1126721.907;-0.31500
1126724.685;-0.32000
1126727.462;-0.33500
1126730.240;-0.33500
1126733.018;-0.32000
1126735.796;-0.31000
1126738.573;-0.31500
1126741.351;-0.33500
1126744.129;-0.34000
1126746.907;-0.33000
1126749.685;-0.32000
1126752.462;-0.32000
1126755.240;-0.31500
1126758.018;-0.33500
1126760.796;-0.35000
1126763.573;-0.33500
1126766.351;-0.32000
1126769.129;-0.31000
1126771.907;-0.31500
1126774.685;-0.32000
1126777.462;-0.33500
1126780.240;-0.32500
1126783.018;-0.31500
1126785.796;-0.31000
1126788.573;-0.30500
1126791.351;-0.30500
1126794.129;-0.31500
1126796.907;-0.31000
1126799.684;-0.28500
1126802.462;-0.27500
1126805.240;-0.26500
1126808.018;-0.26500
1126810.796;-0.25500
1126813.573;-0.24000
1126816.351;-0.21500
1126819.129;-0.21000
1126821.907;-0.19500
1126824.684;-0.19000
1126827.462;-0.19000
1126830.240;-0.18500
1126833.018;-0.18000
1126835.796;-0.16500
1126838.573;-0.16500
1126841.351;-0.16500
1126844.129;-0.17500
1126846.907;-0.17000
1126849.684;-0.16000
1126852.462;-0.16000
1126855.240;-0.15500
1126858.018;-0.15500
1126860.796;-0.17000
1126863.573;-0.16500
1126866.351;-0.16000
1126869.129;-0.16500
1126871.907;-0.17000
1126874.684;-0.18000
1126877.462;-0.18000
1126880.240;-0.17500
1126883.018;-0.18000
1126885.796;-0.16000
1126888.573;-0.16000
1126891.351;-0.17000
1126894.129;-0.17500
1126896.907;-0.18000
1126899.684;-0.16000
1126902.462;-0.16000
1126905.240;-0.15500
1126908.018;-0.16500
1126910.796;-0.17500
1126913.573;-0.18000
1126916.351;-0.18000
1126919.129;-0.17000
1126921.907;-0.16500
1126924.684;-0.18500
1126927.462;-0.19000
1126930.240;-0.18500
1126933.018;-0.17500
1126935.796;-0.17000
1126938.573;-0.17500
1126941.351;-0.17000
1126944.129;-0.19000
1126946.907;-0.18500
1126949.684;-0.18500
1126952.462;-0.18500
1126955.240;-0.19000
1126958.018;-0.19000
1126960.796;-0.20000
1126963.573;-0.21000
1126966.351;-0.20500
1126969.129;-0.20000
1126971.907;-0.19500
1126974.684;-0.20500
1126977.462;-0.22500
1126980.240;-0.22000
1126983.018;-0.21500
1126985.796;-0.21000
1126988.573;-0.21000
1126991.351;-0.21500
1126994.129;-0.22500
1126996.907;-0.22500
1126999.684;-0.20500
1127002.462;-0.20000
1127005.240;-0.20500
1127008.018;-0.21000
1127010.796;-0.23000
1127013.573;-0.22500
1127016.351;-0.21500
1127019.129;-0.20500
1127021.907;-0.20500
1127024.684;-0.21500
1127027.462;-0.23000
1127030.240;-0.22500
1127033.018;-0.21500
1127035.796;-0.21000
1127038.573;-0.21500
1127041.351;-0.23000
1127044.129;-0.24000
1127046.907;-0.22500
1127049.684;-0.21500
1127052.462;-0.21500
1127055.240;-0.21000
1127058.018;-0.22000
1127060.796;-0.22500
1127063.573;-0.22000
1127066.351;-0.20500
1127069.129;-0.20500
1127071.907;-0.20000
1127074.684;-0.20000
1127077.462;-0.21000
1127080.240;-0.21500
1127083.018;-0.21000
1127085.796;-0.20000
1127088.573;-0.20000
1127091.351;-0.19000
1127094.129;-0.19500
1127096.907;-0.17000
1127099.684;-0.15000
1127102.462;-0.13000
1127105.240;-0.13000
1127108.018;-0.12500
1127110.796;-0.14500
1127113.573;-0.14000
1127116.351;-0.14000
1127119.129;-0.11500
1127121.907;-0.11000
1127124.684;-0.11000
1127127.462;-0.11500
1127130.240;-0.11000
1127133.018;-0.09500
1127135.796;-0.08500
1127138.573;-0.09500
1127141.351;-0.10000
1127144.129;-0.12000
1127146.907;-0.12500
1127149.684;-0.12500
1127152.462;-0.12000
1127155.240;-0.12000
1127158.018;-0.13000
1127160.796;-0.14000
1127163.573;-0.15500
1127166.351;-0.14500
1127169.129;-0.13500
1127171.907;-0.11500
1127174.684;-0.09500
1127177.462;-0.11000
1127180.240;-0.13000
1127183.018;-0.15000
1127185.795;-0.15000
1127188.573;-0.16500
1127191.351;-0.17500
1127194.129;-0.20000
1127196.907;-0.21500
1127199.684;-0.22000
1127202.462;-0.21000
1127205.240;-0.22500
1127208.018;-0.23000
1127210.795;-0.23500
1127213.573;-0.22500
1127216.351;-0.22000
1127219.129;-0.21500
1127221.907;-0.23000
1127224.684;-0.23500
1127227.462;-0.24500
1127230.240;-0.24500
1127233.018;-0.24000
1127235.795;-0.23000
1127238.573;-0.24000
1127241.351;-0.23500
1127244.129;-0.25500
1127246.907;-0.25000
1127249.684;-0.24500
1127252.462;-0.24000
1127255.240;-0.25500
1127258.018;-0.25500
1127260.795;-0.26500
1127263.573;-0.26500
1127266.351;-0.25500
1127269.129;-0.25500
1127271.907;-0.25500
1127274.684;-0.26500
1127277.462;-0.28500
1127280.240;-0.32000
1127283.018;-0.34500
1127285.795;-0.36000
1127288.573;-0.39000
1127291.351;-0.42500
1127294.129;-0.45500
1127296.907;-0.43500
1127299.684;-0.35000
1127302.462;-0.18500
1127305.240;-0.02500
1127308.018;0.11500
1127310.795;0.30000
1127313.573;0.57000
1127316.351;0.83500
1127319.129;1.02500
1127321.907;1.12000
1127324.684;1.10500
1127327.462;0.92500
1127330.240;0.57500
1127333.018;0.18000
1127335.795;-0.14500
1127338.573;-0.33500
1127341.351;-0.38000
1127344.129;-0.34500
1127346.907;-0.30000
1127349.684;-0.27000
1127352.462;-0.26500
1127355.240;-0.27500
1127358.018;-0.29000
1127360.795;-0.29000
1127363.573;-0.27500
1127366.351;-0.27000
1127369.129;-0.26500
1127371.907;-0.28000
1127374.684;-0.28500
1127377.462;-0.30000
1127380.240;-0.29000
1127383.018;-0.29000
1127385.795;-0.28000
1127388.573;-0.27500
1127391.351;-0.29500
1127394.129;-0.30000
1127396.907;-0.30000
1127399.684;-0.28500
1127402.462;-0.28000
1127405.240;-0.29000
1127408.018;-0.29500
1127410.795;-0.31000
1127413.573;-0.30000
1127416.351;-0.29000
1127419.129;-0.29000
1127421.907;-0.29000
1127424.684;-0.31000
1127427.462;-0.32500
1127430.240;-0.31000
1127433.018;-0.29500
1127435.795;-0.29000
1127438.573;-0.29500
1127441.351;-0.30000
1127444.129;-0.31000
1127446.907;-0.31000
1127449.684;-0.29500
1127452.462;-0.28000
1127455.240;-0.28000
1127458.018;-0.29000
1127460.795;-0.30500
1127463.573;-0.30000
1127466.351;-0.29500
1127469.129;-0.27500
1127471.907;-0.28500
1127474.684;-0.28500
1127477.462;-0.29500
1127480.240;-0.31000
1127483.018;-0.29500
1127485.795;-0.27000
1127488.573;-0.27500
1127491.351;-0.30000
1127494.129;-0.30500
1127496.907;-0.30500
1127499.684;-0.29500
1127502.462;-0.28500
1127505.240;-0.29500
1127508.018;-0.30500
1127510.795;-0.31000
1127513.573;-0.31000
1127516.351;-0.29500
1127519.129;-0.29000
1127521.907;-0.29000
1127524.684;-0.30000
1127527.462;-0.31000
1127530.240;-0.30500
1127533.018;-0.29000
1127535.795;-0.29000
1127538.573;-0.28500
1127541.351;-0.30000
1127544.129;-0.30000
1127546.907;-0.30500
1127549.684;-0.29500
1127552.462;-0.28000
1127555.240;-0.28500
1127558.018;-0.28500
1127560.795;-0.30000
1127563.573;-0.30000
1127566.351;-0.30000
1127569.129;-0.29000
1127571.907;-0.29500
1127574.684;-0.29500
1127577.462;-0.30000
1127580.240;-0.31500
1127583.018;-0.30500
1127585.795;-0.29500
1127588.573;-0.30000
1127591.351;-0.30500
1127594.129;-0.32000
1127596.906;-0.33000
1127599.684;-0.31000
1127602.462;-0.30500
1127605.240;-0.30500
1127608.018;-0.30500
1127610.795;-0.30500
1127613.573;-0.30500
1127616.351;-0.29500
1127619.129;-0.29000
1127621.906;-0.28500
1127624.684;-0.29500
1127627.462;-0.28500
1127630.240;-0.27500
1127633.018;-0.27000
1127635.795;-0.23500
1127638.573;-0.24500
1127641.351;-0.24500
1127644.129;-0.24000
1127646.906;-0.23500
1127649.684;-0.21500
1127652.462;-0.20000
1127655.240;-0.19500
1127658.018;-0.20500
1127660.795;-0.20500
1127663.573;-0.21000
1127666.351;-0.19000
1127669.129;-0.18000
1127671.906;-0.17500
1127674.684;-0.17500
1127677.462;-0.18500
1127680.240;-0.17500
1127683.018;-0.17000
1127685.795;-0.15500
1127688.573;-0.15500
1127691.351;-0.17000
1127694.129;-0.18500
1127696.906;-0.18000
1127699.684;-0.16500
1127702.462;-0.16500
1127705.240;-0.17000
1127708.018;-0.18000
1127710.795;-0.19000
1127713.573;-0.19500
1127716.351;-0.18500
1127719.129;-0.18000
1127721.906;-0.17500
1127724.684;-0.19500
1127727.462;-0.20000
1127730.240;-0.21000
1127733.018;-0.20500
1127735.795;-0.19000
1127738.573;-0.19500
1127741.351;-0.19000
1127744.129;-0.20000
1127746.906;-0.20000
1127749.684;-0.18500
1127752.462;-0.18500
1127755.240;-0.19000
1127758.018;-0.21000
1127760.795;-0.21000
1127763.573;-0.21000
1127766.351;-0.21000
1127769.129;-0.19500
1127771.906;-0.21000
1127774.684;-0.21500
1127777.462;-0.22000
1127780.240;-0.22500
1127783.018;-0.22500
1127785.795;-0.22500
1127788.573;-0.22000
1127791.351;-0.23000
1127794.129;-0.25000
1127796.906;-0.24000
1127799.684;-0.23500
1127802.462;-0.21500
1127805.240;-0.22000
1127808.018;-0.22500
1127810.795;-0.24000
1127813.573;-0.23500
1127816.351;-0.23500
1127819.129;-0.22000
1127821.906;-0.23500
1127824.684;-0.23500
1127827.462;-0.24000
1127830.240;-0.24000
1127833.018;-0.24000
1127835.795;-0.22000
1127838.573;-0.24000
1127841.351;-0.24500
1127844.129;-0.24500
1127846.906;-0.24000
1127849.684;-0.24000
1127852.462;-0.24500
1127855.240;-0.25000
1127858.018;-0.25500
1127860.795;-0.27000
1127863.573;-0.26000
1127866.351;-0.25500
1127869.129;-0.24500
1127871.906;-0.25500
1127874.684;-0.26000
1127877.462;-0.26500
1127880.240;-0.26000
1127883.018;-0.24000
1127885.795;-0.23500
1127888.573;-0.23500
1127891.351;-0.24500
1127894.129;-0.23500
1127896.906;-0.24000
1127899.684;-0.23500
1127902.462;-0.23000
1127905.240;-0.23500
1127908.018;-0.23500
1127910.795;-0.24500
1127913.573;-0.23500
1127916.351;-0.23000
1127919.129;-0.23000
1127921.906;-0.23500
1127924.684;-0.22500
1127927.462;-0.23000
1127930.240;-0.21500
1127933.018;-0.19500
1127935.795;-0.18000
1127938.573;-0.17500
1127941.351;-0.17500
1127944.129;-0.17500
1127946.906;-0.18000
1127949.684;-0.17500
1127952.462;-0.17500
1127955.240;-0.16000
1127958.018;-0.16000
1127960.795;-0.16000
1127963.573;-0.15500
1127966.351;-0.14000
1127969.129;-0.12000
1127971.906;-0.13500
1127974.684;-0.14500
1127977.462;-0.15000
1127980.240;-0.16500
1127983.017;-0.15000
1127985.795;-0.13000
1127988.573;-0.15000
1127991.351;-0.16000
1127994.129;-0.16500
1127996.906;-0.17500
1127999.684;-0.16000
1128002.462;-0.14000
1128005.240;-0.13000
1128008.017;-0.14000
1128010.795;-0.15500
1128013.573;-0.19000
1128016.351;-0.20000
1128019.129;-0.19500
1128021.906;-0.22000
1128024.684;-0.24000
1128027.462;-0.26500
1128030.240;-0.26500
1128033.017;-0.26000
1128035.795;-0.28000
1128038.573;-0.27500
1128041.351;-0.28000
1128044.129;-0.29500
1128046.906;-0.29000
1128049.684;-0.27500
1128052.462;-0.26500
1128055.240;-0.26500
1128058.017;-0.27500
1128060.795;-0.30000
1128063.573;-0.30000
1128066.351;-0.29000
1128069.129;-0.26500
1128071.906;-0.27500
1128074.684;-0.27500
1128077.462;-0.28500
1128080.240;-0.29000
1128083.017;-0.28500
1128085.795;-0.27000
1128088.573;-0.28000
1128091.351;-0.29500
1128094.129;-0.30500
1128096.906;-0.32000
1128099.684;-0.34000
1128102.462;-0.38000
1128105.240;-0.42000
1128108.017;-0.46000
1128110.795;-0.50000
1128113.573;-0.53000
1128116.351;-0.50000
1128119.129;-0.40000
1128121.906;-0.26000
1128124.684;-0.11000
1128127.462;0.05500
1128130.240;0.27500
1128133.017;0.53500
1128135.795;0.78000
1128138.573;0.93500
1128141.351;0.99500
1128144.129;0.91000
1128146.906;0.63500
1128149.684;0.26000
1128152.462;-0.08000
1128155.240;-0.32500
1128158.017;-0.43000
1128160.795;-0.43000
1128163.573;-0.38000
1128166.351;-0.34000
1128169.129;-0.31500
1128171.906;-0.32000
1128174.684;-0.34000
1128177.462;-0.35000
1128180.240;-0.33500
1128183.017;-0.31500
1128185.795;-0.31000
1128188.573;-0.31500
1128191.351;-0.32000
1128194.129;-0.33000
1128196.906;-0.34000
1128199.684;-0.33000
1128202.462;-0.34000
1128205.240;-0.34000
1128208.017;-0.34500
1128210.795;-0.35500
1128213.573;-0.35000
1128216.351;-0.35000
1128219.129;-0.34500
1128221.906;-0.35500
1128224.684;-0.35500
1128227.462;-0.35500
1128230.240;-0.36500
1128233.017;-0.35000
1128235.795;-0.32000
1128238.573;-0.33000
1128241.351;-0.33500
1128244.129;-0.34500
1128246.906;-0.35500
1128249.684;-0.35500
1128252.462;-0.36000
1128255.240;-0.34500
1128258.017;-0.33500
1128260.795;-0.34500
1128263.573;-0.35000
1128266.351;-0.34500
1128269.129;-0.32000
1128271.906;-0.33500
1128274.684;-0.34000
1128277.462;-0.35000
1128280.240;-0.35500
1128283.017;-0.35000
1128285.795;-0.34500
1128288.573;-0.36000
1128291.351;-0.36000
1128294.129;-0.37500
1128296.906;-0.36500
1128299.684;-0.36500
1128302.462;-0.35500
1128305.240;-0.35500
1128308.017;-0.36000
1128310.795;-0.36500
1128313.573;-0.35500
1128316.351;-0.35000
1128319.129;-0.34500
1128321.906;-0.36500
1128324.684;-0.37000
1128327.462;-0.38000
1128330.240;-0.37500
1128333.017;-0.35000
1128335.795;-0.34500
1128338.573;-0.35000
1128341.351;-0.37000
1128344.129;-0.36000
1128346.906;-0.36500
1128349.684;-0.35500
1128352.462;-0.35000
1128355.240;-0.35500
1128358.017;-0.36000
1128360.795;-0.36500
1128363.573;-0.37000
1128366.351;-0.38000
1128369.129;-0.36000
1128371.906;-0.37000
1128374.684;-0.36500
1128377.462;-0.38000
1128380.240;-0.39000
1128383.017;-0.38500
1128385.795;-0.38000
1128388.573;-0.37500
1128391.351;-0.39000
1128394.128;-0.39000
1128396.906;-0.38500
1128399.684;-0.38000
1128402.462;-0.36000
1128405.240;-0.36500
1128408.017;-0.39500
1128410.795;-0.40000
1128413.573;-0.40000
1128416.351;-0.37500
1128419.128;-0.37000
1128421.906;-0.37500
1128424.684;-0.38000
1128427.462;-0.39500
1128430.240;-0.38500
1128433.017;-0.37500
1128435.795;-0.36500
1128438.573;-0.37000
1128441.351;-0.37500
1128444.128;-0.36500
1128446.906;-0.37000
1128449.684;-0.35500
1128452.462;-0.33500
1128455.240;-0.33500
1128458.017;-0.35000
1128460.795;-0.35500
1128463.573;-0.35000
1128466.351;-0.32000
1128469.128;-0.29500
1128471.906;-0.30000
1128474.684;-0.29000
1128477.462;-0.29000
1128480.240;-0.29000
1128483.017;-0.28000
1128485.795;-0.27500
1128488.573;-0.27000
1128491.351;-0.27000
1128494.128;-0.28500
1128496.906;-0.28500
1128499.684;-0.26500
1128502.462;-0.25000
1128505.240;-0.25000
1128508.017;-0.26000
1128510.795;-0.27500
1128513.573;-0.28000
1128516.351;-0.28000
1128519.128;-0.27000
1128521.906;-0.28000
1128524.684;-0.28500
1128527.462;-0.29500
1128530.240;-0.30000
1128533.017;-0.31000
1128535.795;-0.29500
1128538.573;-0.30000
1128541.351;-0.31000
1128544.128;-0.30500
1128546.906;-0.32000
1128549.684;-0.30000
1128552.462;-0.29500
1128555.240;-0.29000
1128558.017;-0.29500
1128560.795;-0.31000
1128563.573;-0.31500
1128566.351;-0.30500
1128569.128;-0.30000
1128571.906;-0.30500
1128574.684;-0.32000
1128577.462;-0.32000
1128580.240;-0.33500
1128583.017;-0.33000
1128585.795;-0.32500
1128588.573;-0.33500
1128591.351;-0.34500
1128594.128;-0.37000
1128596.906;-0.36500
1128599.684;-0.35500
1128602.462;-0.34000
1128605.240;-0.34500
1128608.017;-0.36500
1128610.795;-0.37000
1128613.573;-0.37500
1128616.351;-0.36500
1128619.128;-0.36000
1128621.906;-0.35500
1128624.684;-0.36500
1128627.462;-0.37000
1128630.240;-0.37000
1128633.017;-0.36000
1128635.795;-0.36000
1128638.573;-0.36500
1128641.351;-0.36500
1128644.128;-0.37000
1128646.906;-0.37000
1128649.684;-0.36500
1128652.462;-0.35000
1128655.240;-0.35500
1128658.017;-0.36500
1128660.795;-0.37000
1128663.573;-0.39000
1128666.351;-0.38000
1128669.128;-0.38500
1128671.906;-0.38000
1128674.684;-0.39000
1128677.462;-0.40000
1128680.240;-0.40000
1128683.017;-0.38500
1128685.795;-0.38000
1128688.573;-0.38500
1128691.351;-0.39000
1128694.128;-0.38000
1128696.906;-0.38000
1128699.684;-0.36000
1128702.462;-0.35000
1128705.240;-0.36000
1128708.017;-0.36500
1128710.795;-0.36500
1128713.573;-0.37000
1128716.351;-0.37000
1128719.128;-0.36000
1128721.906;-0.35500
1128724.684;-0.35500
1128727.462;-0.36500
1128730.240;-0.37000
1128733.017;-0.35000
1128735.795;-0.33000
1128738.573;-0.32500
1128741.351;-0.32000
1128744.128;-0.33000
1128746.906;-0.32500
1128749.684;-0.32500
1128752.462;-0.32000
1128755.240;-0.32500
1128758.017;-0.33000
1128760.795;-0.32500
1128763.573;-0.31500
1128766.351;-0.28500
1128769.128;-0.28000
1128771.906;-0.27000
1128774.684;-0.27000
1128777.462;-0.28000
1128780.239;-0.29000
1128783.017;-0.29000
1128785.795;-0.28500
1128788.573;-0.28000
1128791.351;-0.31000
1128794.128;-0.31500
1128796.906;-0.30500
1128799.684;-0.30000
1128802.462;-0.29500
1128805.239;-0.31500
1128808.017;-0.31000
1128810.795;-0.31000
1128813.573;-0.29000
1128816.351;-0.28000
1128819.128;-0.30000
1128821.906;-0.32000
1128824.684;-0.34000
1128827.462;-0.36000
1128830.239;-0.38500
1128833.017;-0.39000
1128835.795;-0.38000
1128838.573;-0.38000
1128841.351;-0.40000
1128844.128;-0.41500
1128846.906;-0.42500
1128849.684;-0.40500
1128852.462;-0.40000
1128855.239;-0.42000
1128858.017;-0.41500
1128860.795;-0.42500
1128863.573;-0.42500
1128866.351;-0.41500
1128869.128;-0.41000
1128871.906;-0.42000
1128874.684;-0.43000
1128877.462;-0.43500
1128880.239;-0.43000
1128883.017;-0.43500
1128885.795;-0.42500
1128888.573;-0.42000
1128891.351;-0.43500
1128894.128;-0.44000
1128896.906;-0.45000
1128899.684;-0.43500
1128902.462;-0.43500
1128905.239;-0.45000
1128908.017;-0.45000
1128910.795;-0.48500
1128913.573;-0.51000
1128916.351;-0.53000
1128919.128;-0.53500
1128921.906;-0.57000
1128924.684;-0.62500
1128927.462;-0.66500
1128930.239;-0.65500
1128933.017;-0.58500
1128935.795;-0.48000
1128938.573;-0.38000
1128941.351;-0.27500
1128944.128;-0.15500
1128946.906;0.02500
1128949.684;0.26000
1128952.462;0.49500
1128955.239;0.69500
1128958.017;0.80500
1128960.795;0.79000
1128963.573;0.61500
1128966.351;0.29500
1128969.128;-0.06000
1128971.906;-0.35000
1128974.684;-0.52000
1128977.462;-0.56500
1128980.239;-0.56500
1128983.017;-0.52500
1128985.795;-0.47500
1128988.573;-0.46500
1128991.351;-0.47000
1128994.128;-0.47500
1128996.906;-0.47500
1128999.684;-0.47500
1129002.462;-0.46500
1129005.239;-0.46500
1129008.017;-0.46500
1129010.795;-0.47500
1129013.573;-0.49000
1129016.351;-0.48000
1129019.128;-0.47000
1129021.906;-0.48000
1129024.684;-0.48000
1129027.462;-0.48000
1129030.239;-0.46500
1129033.017;-0.46500
1129035.795;-0.45000
1129038.573;-0.47000
1129041.351;-0.48500
1129044.128;-0.49000
1129046.906;-0.49500
1129049.684;-0.50000
1129052.462;-0.49500
1129055.239;-0.49500
1129058.017;-0.49500
1129060.795;-0.52000
1129063.573;-0.52500
1129066.351;-0.49500
1129069.128;-0.49000
1129071.906;-0.49000
1129074.684;-0.50000
1129077.462;-0.50000
1129080.239;-0.50500
1129083.017;-0.49500
1129085.795;-0.47000
1129088.573;-0.47000
1129091.351;-0.48500
1129094.128;-0.48500
1129096.906;-0.51000
1129099.684;-0.50000
1129102.462;-0.49500
1129105.239;-0.50500
1129108.017;-0.51500
1129110.795;-0.50500
1129113.573;-0.50000
1129116.351;-0.50000
1129119.128;-0.49000
1129121.906;-0.49500
1129124.684;-0.51500
1129127.462;-0.52000
1129130.239;-0.52500
1129133.017;-0.49500
1129135.795;-0.49500
1129138.573;-0.49000
1129141.351;-0.50500
1129144.128;-0.52000
1129146.906;-0.51500
1129149.684;-0.49500
1129152.462;-0.49000
1129155.239;-0.49000
1129158.017;-0.50000
1129160.795;-0.50500
1129163.573;-0.50000
1129166.350;-0.50000
1129169.128;-0.49000
1129171.906;-0.50000
1129174.684;-0.50500
1129177.462;-0.50500
1129180.239;-0.52000
1129183.017;-0.51500
1129185.795;-0.50000
1129188.573;-0.52000
1129191.350;-0.52000
1129194.128;-0.53500
1129196.906;-0.54500
1129199.684;-0.54000
1129202.462;-0.53500
1129205.239;-0.54000
1129208.017;-0.56000
1129210.795;-0.57500
1129213.573;-0.57500
1129216.350;-0.57000
1129219.128;-0.55500
1129221.906;-0.56000
1129224.684;-0.56000
1129227.462;-0.56500
1129230.239;-0.55500
1129233.017;-0.54500
1129235.795;-0.53500
1129238.573;-0.54000
1129241.350;-0.55500
1129244.128;-0.55000
1129246.906;-0.55500
1129249.684;-0.55500
1129252.462;-0.53000
1129255.239;-0.52500
1129258.017;-0.51000
1129260.795;-0.50500
1129263.573;-0.49000
1129266.350;-0.46500
1129269.128;-0.44000
1129271.906;-0.44500
1129274.684;-0.43000
1129277.462;-0.43000
1129280.239;-0.42500
1129283.017;-0.41500
1129285.795;-0.40500
1129288.573;-0.39000
1129291.350;-0.39000
1129294.128;-0.39000
1129296.906;-0.40000
1129299.684;-0.38000
1129302.462;-0.37500
1129305.239;-0.37500
1129308.017;-0.37000
1129310.795;-0.37500
1129313.573;-0.37500
1129316.350;-0.37000
1129319.128;-0.36500
1129321.906;-0.35500
1129324.684;-0.36500
1129327.462;-0.37000
1129330.239;-0.38000
1129333.017;-0.36500
1129335.795;-0.35000
1129338.573;-0.35500
1129341.350;-0.36500
1129344.128;-0.37500
1129346.906;-0.38500
1129349.684;-0.37500
1129352.462;-0.36000
1129355.239;-0.37000
1129358.017;-0.36500
1129360.795;-0.38000
1129363.573;-0.39000
1129366.350;-0.37500
1129369.128;-0.36000
1129371.906;-0.37500
1129374.684;-0.38000
1129377.462;-0.37500
1129380.239;-0.37500
1129383.017;-0.37500
1129385.795;-0.37000
1129388.573;-0.36000
1129391.350;-0.36500
1129394.128;-0.38000
1129396.906;-0.38500
1129399.684;-0.38500
1129402.462;-0.36500
1129405.239;-0.37500
1129408.017;-0.38000
1129410.795;-0.39000
1129413.573;-0.39500
1129416.350;-0.40000
1129419.128;-0.39000
1129421.906;-0.38500
1129424.684;-0.39500
1129427.462;-0.40500
1129430.239;-0.39500
1129433.017;-0.38000
1129435.795;-0.38000
1129438.573;-0.37000
1129441.350;-0.38500
1129444.128;-0.39000
1129446.906;-0.39000
1129449.684;-0.38500
1129452.462;-0.37500
1129455.239;-0.38000
1129458.017;-0.38500
1129460.795;-0.39500
1129463.573;-0.40000
1129466.350;-0.38500
1129469.128;-0.38000
1129471.906;-0.39000
1129474.684;-0.39500
1129477.462;-0.41000
1129480.239;-0.39500
1129483.017;-0.38000
1129485.795;-0.37500
1129488.573;-0.37500
1129491.350;-0.38000
1129494.128;-0.39500
1129496.906;-0.38500
1129499.684;-0.37000
1129502.462;-0.36000
1129505.239;-0.36000
1129508.017;-0.36000
1129510.795;-0.38500
1129513.573;-0.37000
1129516.350;-0.36000
1129519.128;-0.36000
1129521.906;-0.36500
1129524.684;-0.36000
1129527.462;-0.37000
1129530.239;-0.37500
1129533.017;-0.36000
1129535.795;-0.35500
1129538.573;-0.36000
1129541.350;-0.36000
1129544.128;-0.36000
1129546.906;-0.36000
1129549.684;-0.36500
1129552.462;-0.34000
1129555.239;-0.34000
1129558.017;-0.35000
1129560.795;-0.33000
1129563.573;-0.33000
1129566.350;-0.31500
1129569.128;-0.29500
1129571.906;-0.30000
1129574.684;-0.31500
1129577.461;-0.30500
1129580.239;-0.30000
1129583.017;-0.29000
1129585.795;-0.27500
1129588.573;-0.26000
1129591.350;-0.25500
1129594.128;-0.26000
1129596.906;-0.27000
1129599.684;-0.26000
1129602.461;-0.26000
1129605.239;-0.26500
1129608.017;-0.27000
1129610.795;-0.28000
1129613.573;-0.29000
1129616.350;-0.27500
1129619.128;-0.26000
1129621.906;-0.27500
1129624.684;-0.28500
1129627.461;-0.29000
1129630.239;-0.28000
1129633.017;-0.24500
1129635.795;-0.26500
1129638.573;-0.29500
1129641.350;-0.31500
1129644.128;-0.33500
1129646.906;-0.34000
1129649.684;-0.35000
1129652.461;-0.35500
1129655.239;-0.35500
1129658.017;-0.36500
1129660.795;-0.38000
1129663.573;-0.37500
1129666.350;-0.38000
